game_id,player_id,team_id,best_of,curr_game,champion_id,side,role,opp_player_id,opp_team_id,opp_champion_id,result,kills,deaths,assists,double_kills,triple_kills,quad_kills,penta_kills,first_blood,avg_mins_between_kills,avg_mins_between_deaths,solo_kills,iso_deaths,minion_kills,neutral_minion_kills,neutral_minion_kills_team_jungle,neutral_minion_kills_enemy_jungle,perc_in_mid_lane,num_recalls,total_damage_teamfights,avg_damage_per_teamfight,dmg_to_champs_per_min,dmg_shielded_on_team_per_min,dmg_healed_on_team_per_min,total_gold,gold_at_15m,gold_diff_at_15m,wards_placed,wards_killed,vision_score,jungle_prox,duo_prox
1e5eeaae-aadf-4471-99fb-b85f344c98dc,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,3,abb8f030-479b-4dcf-b8f1-4d5cbd532055,blue,top,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,0e089005-2fe3-4298-9093-95772c91e9b8,0,1,1,3,0,0,0,0,0,NULL,NULL,1,1,266,16,4,8,0.0386465932,8,9184.071289,834.9155717,454.7681596,0,0,11414,5441,-48,8,8,32.94249725,0.0416125,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,3,fd5a610a-0fa0-4366-bbd3-707e4b4ac766,blue,jng,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,45cb59d9-c33d-434f-a05a-e598c700b495,0,4,4,1,0,0,0,0,1,8.477311111,7.365544444,0,0,29,143.6000366,105.4000244,11.20000076,0.07345593173,9,3121.424072,283.7658248,298.9185746,0,0,9615,5442,-326,10,4,30.01789665,0.4042166667,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,3,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,blue,mid,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,a5b45836-de65-4180-aab6-747bdd57ad5f,0,2,5,4,0,0,0,0,0,16.48668333,3.331708333,0,2,188,0,0,0,0.3255968027,10,6851.273926,622.8430842,432.549281,0,7.060864045,9122,5224,-1318,12,0,16.63558388,0.2611527778,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,3,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,blue,bot,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,42a508ea-b3f8-4beb-a574-648ecfd0ba43,0,1,3,4,0,0,0,0,0,NULL,6.647858333,0,0,209,12,12,0,0.1879185604,6,3165.175415,287.7432195,337.1332028,0,0,9668,4737,-103,9,3,10.94192219,0.1208152778,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,3,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,blue,sup,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,0,1,4,4,0,0,0,0,0,NULL,6.88445,0,0,34,0.5,0,0,0.05300900906,7,1779.359741,161.7599765,109.3022673,26.58566878,0,5925,3399,70,41,16,75.68167114,0.1889458333,0.4402736111
1e5eeaae-aadf-4471-99fb-b85f344c98dc,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,5,3,0e089005-2fe3-4298-9093-95772c91e9b8,red,top,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,abb8f030-479b-4dcf-b8f1-4d5cbd532055,1,2,3,1,1,0,0,0,0,0.09205,6.966333333,0,3,233,28.79999924,17.29999924,0,0.02458270106,8,5785.668457,525.9698597,397.2475421,0,0,11189,5489,48,14,3,25.91103554,0.03752777778,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,5,3,45cb59d9-c33d-434f-a05a-e598c700b495,red,jng,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,fd5a610a-0fa0-4366-bbd3-707e4b4ac766,1,5,1,10,2,0,0,0,0,5.1459625,NULL,0,0,35,141.6000061,84.50003052,17.09999847,0.06858406259,7,3109.530334,282.6845759,352.1618672,0,0,11123,5768,326,9,13,44.44369125,0.4307138889,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,5,3,a5b45836-de65-4180-aab6-747bdd57ad5f,red,mid,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,1,10,2,4,2,1,0,0,0,2.445266667,3.387416667,1,2,238,4,4,0,0.4286514998,9,7270.263184,660.9330167,482.908362,0,0,14076,6542,1318,7,6,30.58539391,0.1903555556,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,5,3,42a508ea-b3f8-4beb-a574-648ecfd0ba43,red,bot,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,1,0,3,9,0,0,0,0,0,NULL,10.371575,0,0,213,12,8,0,0.2203547349,8,4458.427002,405.3115456,314.1202599,0,0,10454,4840,103,12,5,40.08948135,0.1485625,NULL
1e5eeaae-aadf-4471-99fb-b85f344c98dc,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,5,3,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,red,sup,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,1,0,0,13,0,0,0,0,0,NULL,NULL,0,0,37,0,0,0,0.07960124281,10,2415.5448,219.5949818,173.23645,33.09227949,0,7145,3329,-70,34,15,77.29464722,0.3028763889,0.4833791667
744131bc-ee90-414b-a1a6-3b81381985b2,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,5,4,9bc7ac0d-32a7-4098-8a6e-8cb583427696,blue,top,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,0,3,6,4,1,1,0,0,0,0.03509166667,5.83916,0,3,237,11.75,7.5,0,0.06474994307,8,4906.615417,377.4319552,533.6842005,0,0,12741,4884,-370,11,3,21.08787537,0.07499861111,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,5,4,45cb59d9-c33d-434f-a05a-e598c700b495,blue,jng,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,0e089005-2fe3-4298-9093-95772c91e9b8,0,1,5,10,0,0,0,0,0,NULL,3.935233333,0,0,14,93.00003052,60.90000916,13.10000038,0.01745017957,3,3308.364349,254.4895653,244.0437589,0,0,8247,4503,-836,7,10,35.14377213,0.5902388889,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,5,4,817531bf-38ca-45d7-9d86-5d0aa8031edf,blue,mid,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,b3666701-1491-412d-b28b-e5d3a687a9a9,0,2,6,6,0,0,0,0,0,7.6697,3.15549,0,2,227,10,10,0,0.3518719451,9,5586.628998,429.7406921,630.0567796,0,0,10918,4673,-1830,9,2,24.50611877,0.1930638889,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,5,4,42a508ea-b3f8-4beb-a574-648ecfd0ba43,blue,bot,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,60093c93-1878-4a74-95f3-9cc774164372,0,5,4,5,0,0,0,0,1,5.691579167,7.15925,0,1,249,4,4,0,0.1037030271,7,4464.485413,343.4219548,466.3823327,0,0,12636,6034,-1597,13,5,31.50104141,0.2123986111,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,5,4,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,blue,sup,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,0,0,9,10,0,0,0,0,0,NULL,3.6474125,0,1,38,0.25,0,0,0.02943836905,6,2385.724075,183.5172366,164.0698075,0,0,6164,2974,-633,30,6,69.51451111,0.3347180556,0.4582777778
744131bc-ee90-414b-a1a6-3b81381985b2,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,4,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,red,top,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,9bc7ac0d-32a7-4098-8a6e-8cb583427696,1,4,3,10,0,0,0,0,0,8.186788889,2.654583333,0,0,174,18.39999771,14.39999771,0,0.2473640794,12,6261.627106,481.6636235,403.7959809,0,0,10674,5254,370,12,0,39.05739594,0.1791902778,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,4,0e089005-2fe3-4298-9093-95772c91e9b8,red,jng,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,45cb59d9-c33d-434f-a05a-e598c700b495,1,3,1,15,0,0,0,0,0,12.6907,NULL,0,0,49,162,82.50002289,31.99999809,0.04940476256,8,2486.482056,191.2678504,362.1072293,0,0,12238,5339,836,8,11,43.01225281,0.4348111111,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,4,b3666701-1491-412d-b28b-e5d3a687a9a9,red,mid,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,817531bf-38ca-45d7-9d86-5d0aa8031edf,1,7,1,10,1,0,0,0,0,4.821388889,NULL,2,0,244,35.60000229,17.49999809,13.09999847,0.05702290319,14,6885.376648,529.6443575,681.7586588,0,0,15661,6503,1830,13,4,31.78508759,0.06804583333,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,4,60093c93-1878-4a74-95f3-9cc774164372,red,bot,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,42a508ea-b3f8-4beb-a574-648ecfd0ba43,1,16,1,8,3,2,1,0,0,1.946386667,NULL,1,0,264,23.99999809,8,12,0.1901091101,9,9974.595856,767.2766043,905.9232443,0,24.66888869,18138,7631,1597,16,6,44.18565369,0.1013472222,NULL
744131bc-ee90-414b-a1a6-3b81381985b2,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,4,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,red,sup,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,c5269e9d-b0a9-44cb-9ed1-ff01afa40fe7,1,0,5,21,0,0,0,0,0,NULL,7.290391667,0,1,28,0,0,0,0.05621844646,9,2151.682404,165.514031,161.9019004,32.61433061,0,8154,3607,633,44,9,82.38729095,0.3139416667,0.4194263889
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,5,5845b663-c33c-4b4c-a933-e7b21509f64c,blue,top,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,90b0d12b-d386-4843-ae0a-d07191f0795b,0,5,3,2,1,1,0,0,0,5.539520833,8.544466667,0,1,247,3.750000477,3.500000238,0,0.04993492678,9,1977.871704,123.6169815,410.2799557,0,0,13371,5304,433,17,7,39.945858,0.09033333333,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,5,2a8bea04-2c3a-4681-bc60-19a7e03db83d,blue,jng,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,25c383a3-8c0c-4516-97fb-e17a458cd120,0,2,1,6,0,0,0,0,0,6.344316667,NULL,0,0,31,196.4000244,129.0000153,12.39999962,0.06644365512,9,3896.169542,243.5105964,491.3209799,0,55.73040539,11694,5527,-356,8,15,56.67221451,0.430625,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,5,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,blue,mid,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,0d27c3b7-571b-412d-9a69-1d8298029fbc,0,0,5,7,0,0,0,0,0,NULL,5.842704167,0,3,211,14,13.5,0,0.2824556407,10,1179.421631,73.71385193,404.7499286,0,6.637143186,10409,4091,-1397,7,5,21.107687,0.1666638889,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,5,1e3423b1-6441-4499-bc04-79cd4bb3d13d,blue,bot,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,0,1,4,8,0,0,0,0,0,NULL,5.595816667,0,1,229,13.20000076,9.200000763,0,0.2993351701,7,221.586792,13.8491745,682.235652,0,0,10815,4727,-2401,6,6,17.41614151,0.1777944444,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5,5,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,blue,sup,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,0,2,9,5,0,0,0,0,0,7.200316667,3.426739583,0,0,32,0,0,0,0.1287702581,9,909.039093,56.81494331,135.0952877,22.49321245,0,6989,3519,-460,43,11,65.36421967,0.2500625,0.4095333333
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,5efd550f-e3b7-4984-ad37-ee48cdd6615a,f3c22893-afca-4653-9642-d2832d75efd2,5,5,90b0d12b-d386-4843-ae0a-d07191f0795b,red,top,76015e0d-dee2-425b-a1f3-82436a8d6db7,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,5845b663-c33c-4b4c-a933-e7b21509f64c,1,3,3,7,0,0,0,0,0,5.05135,11.07904167,1,1,232,4,1.5,0,0.05668432365,8,3373.501221,210.8438263,528.7640506,0,0,12696,4871,-433,14,2,19.22587967,0.03058333333,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,11d2d497-a741-4da6-b8c7-c4f2a4ff7da1,f3c22893-afca-4653-9642-d2832d75efd2,5,5,25c383a3-8c0c-4516-97fb-e17a458cd120,red,jng,f7c76c2e-ebdf-4f83-84bb-e2ca8e97e243,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,2a8bea04-2c3a-4681-bc60-19a7e03db83d,1,6,1,11,1,0,0,0,0,4.6141,NULL,0,0,22,130.1500397,89.60002899,6.800000191,0.1154078243,10,1930.554199,120.6596375,385.4767486,0,0,11331,5883,356,7,9,32.71010208,0.5492375,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,a19199dd-c181-4613-bf1c-8cdfb4bce348,f3c22893-afca-4653-9642-d2832d75efd2,5,5,0d27c3b7-571b-412d-9a69-1d8298029fbc,red,mid,144674be-6575-415b-bdf1-71cb2f907c9f,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,fe2d0d4c-a75b-4c67-8e62-0dfa49b26688,1,4,2,9,0,0,0,0,0,7.790272222,6.685233333,0,0,215,11.75,9.5,0,0.3509966955,11,855.3560791,53.45975494,385.2731033,0,0,11888,5488,1397,5,6,32.73267365,0.2069652778,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,8d533903-effc-44b8-ae72-00fe82c04ba2,f3c22893-afca-4653-9642-d2832d75efd2,5,5,cffa3533-e1c5-4d05-b72b-f05a2c9202c3,red,bot,b0e35a14-396b-4f90-bb26-213a8599c7d2,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,1e3423b1-6441-4499-bc04-79cd4bb3d13d,1,7,1,10,1,0,0,0,1,4.568986111,NULL,0,0,273,38,27.99999619,10.00000095,0.1950683644,11,3735.06604,233.4416275,733.6777748,0,25.39735633,16136,7128,2401,15,22,57.98069,0.3242166667,NULL
5bc0dc44-5494-4efd-a960-cbfcfec9eae5,a2cf2cfb-4b34-4c54-8439-b9aedec8097b,f3c22893-afca-4653-9642-d2832d75efd2,5,5,c8ab5139-5836-46d0-b5cd-2bfab29d3f4e,red,sup,ef0262f2-059f-4514-80f7-70c1a33ad932,75ed2159-43cc-4b03-bdf0-823d0ec7e0c0,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,1,2,3,16,0,0,0,0,0,4.311633333,8.156716667,0,0,29,0,0,0,0.1714900726,11,2090.503174,130.6564484,245.3434478,117.9866101,72.0936351,8680,3979,460,47,4,78.25762939,0.4152430556,0.4819708333
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,1,9bc7ac0d-32a7-4098-8a6e-8cb583427696,blue,top,e6ca24a9-3a00-4847-babf-fdb83a0c04df,cbe4505b-126e-4123-abfa-23f3d5758e15,9b8ee904-6b9e-43d5-8e90-481c59303a09,1,4,2,8,1,0,0,0,0,1.933061111,2.497666667,0,0,240,12,0,8,0.0535700154,10,10415.08276,801.1602126,879.4297479,0,0,13948,5875,470,11,4,25.23099709,0.05559861111,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,1,6db70bf4-2680-4389-a220-245edd6c1e88,blue,jng,69e50d16-9d6d-4566-91f1-97acbb1d5ef6,cbe4505b-126e-4123-abfa-23f3d5758e15,fd5a610a-0fa0-4366-bbd3-707e4b4ac766,1,5,2,10,1,0,0,0,0,1.597466667,14.04113333,1,0,18,161.5999756,111.6000443,8,0.05086887642,8,1835.67514,141.20578,271.9527954,49.77391757,0,11237,4797,-272,15,8,43.73724747,0.3506680556,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,1,817531bf-38ca-45d7-9d86-5d0aa8031edf,blue,mid,32a441dd-5706-4c5c-a13b-e7eae2c6fb0f,cbe4505b-126e-4123-abfa-23f3d5758e15,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,1,7,0,9,1,1,1,0,0,1.826377778,NULL,2,0,254,44.40000916,24.39999962,9.5,0.4419603755,9,8259.13916,635.3183969,822.8996765,0,0,14398,5357,-469,10,5,25.91591263,0.2131125,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,1,a4845d08-2619-48f8-a408-398d99fecacb,blue,bot,60d42849-beb1-4f64-83f0-6113bd4497df,cbe4505b-126e-4123-abfa-23f3d5758e15,4dce148a-1511-410b-966d-52fd4228db5b,1,4,2,9,1,0,0,0,1,4.849838889,3.2986,0,0,243,11.75,7.5,4,0.160613923,10,3560.445313,273.8804087,494.9014199,0,13.19742527,12643,6374,938,12,8,35.79986191,0.07638888889,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,1182719e-6bc9-4cc6-bcce-50ed7a882934,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,1,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,blue,sup,1eee2a7b-7843-46ef-8222-5bb9bbd40379,cbe4505b-126e-4123-abfa-23f3d5758e15,19b6c408-59e2-4bc9-9da1-166d8e1bcd3d,1,1,2,12,0,0,0,0,0,NULL,1.579633333,0,0,38,0,0,0,0.09674751607,11,454.7356262,34.97966356,100.2818732,25.41813152,0,7519,3377,352,34,13,84.63078308,0.1213333333,0.5332902778
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,e6ca24a9-3a00-4847-babf-fdb83a0c04df,cbe4505b-126e-4123-abfa-23f3d5758e15,5,1,9b8ee904-6b9e-43d5-8e90-481c59303a09,red,top,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,9bc7ac0d-32a7-4098-8a6e-8cb583427696,0,3,4,5,0,0,0,0,0,8.414016667,3.6979,0,1,204,0,0,0,0.03813044257,6,4445.766113,341.9820087,367.0031783,0,0,9268,5405,-470,11,3,28.07635307,0.08755,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,69e50d16-9d6d-4566-91f1-97acbb1d5ef6,cbe4505b-126e-4123-abfa-23f3d5758e15,5,1,fd5a610a-0fa0-4366-bbd3-707e4b4ac766,red,jng,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,6db70bf4-2680-4389-a220-245edd6c1e88,0,2,4,5,0,0,0,0,0,1.562366667,6.342161111,0,0,24,163.4999695,124.0000381,0,0.04612899567,8,3084.80777,237.2929054,279.6317895,0,0,10372,5069,272,5,6,27.55910873,0.2707222222,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,32a441dd-5706-4c5c-a13b-e7eae2c6fb0f,cbe4505b-126e-4123-abfa-23f3d5758e15,5,1,7aba2090-0ed1-4957-bbb3-10e1edf25ed8,red,mid,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,817531bf-38ca-45d7-9d86-5d0aa8031edf,0,3,5,2,0,0,0,0,0,7.881525,5.223366667,0,1,281,4,4,0,0.4598901981,5,4762.194275,366.3226365,420.7725819,0,0,11450,5826,469,14,11,46.05438232,0.1082486111,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,60d42849-beb1-4f64-83f0-6113bd4497df,cbe4505b-126e-4123-abfa-23f3d5758e15,5,1,4dce148a-1511-410b-966d-52fd4228db5b,red,bot,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,a4845d08-2619-48f8-a408-398d99fecacb,0,0,4,4,0,0,0,0,0,NULL,3.589255556,0,0,243,4,0,0,0.1180544585,5,1922.908081,147.9160062,458.7997943,0,0,9691,5436,-938,14,6,28.8862133,0.05271666667,NULL
733f23d8-5dc6-4cb7-bcb0-38f9da9c5c67,1eee2a7b-7843-46ef-8222-5bb9bbd40379,cbe4505b-126e-4123-abfa-23f3d5758e15,5,1,19b6c408-59e2-4bc9-9da1-166d8e1bcd3d,red,sup,1182719e-6bc9-4cc6-bcce-50ed7a882934,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,324946d4-5e01-47c2-ae84-bffe1bb4f2cf,0,0,4,4,0,0,0,0,0,NULL,3.639538889,0,0,28,0,0,0,0.1023849926,8,673.769722,51.82844015,110.5954892,14.98106997,8.327380413,5416,3025,-352,42,3,68.99150085,0.09992638889,0.5291402778
5b7f5284-c82b-44f3-beb2-ce32f0ad7138,236a0b34-f525-4ded-8cf7-3eedfb582f50,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,2,9b8ee904-6b9e-43d5-8e90-481c59303a09,blue,top,e6ca24a9-3a00-4847-babf-fdb83a0c04df,cbe4505b-126e-4123-abfa-23f3d5758e15,a9646039-cc30-4d46-a824-ef50558365fd,1,1,0,10,0,0,0,0,0,NULL,NULL,0,0,270,1.200000048,0,1.200000048,0.07400286328,10,6191.450958,343.9694977,437.1941799,0,0,12896,4529,-86,18,19,57.8126297,0.04993194444,NULL
5b7f5284-c82b-44f3-beb2-ce32f0ad7138,a56d5d87-c38e-4f39-8b5c-3643afe4e7b3,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,2,6db70bf4-2680-4389-a220-245edd6c1e88,blue,jng,69e50d16-9d6d-4566-91f1-97acbb1d5ef6,cbe4505b-126e-4123-abfa-23f3d5758e15,fd5a610a-0fa0-4366-bbd3-707e4b4ac766,1,5,1,11,0,0,0,0,0,5.678454167,NULL,0,0,34,194.3999329,117.0000534,10.39999962,0.07908189658,10,3101.961594,172.3311996,432.8129432,60.77082977,0,13646,5179,-407,19,10,55.0902977,0.4264597222,NULL
5b7f5284-c82b-44f3-beb2-ce32f0ad7138,d63355f7-04f5-44f7-82e3-d66201d3358f,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,2,47719f63-f9ae-4afe-aae6-1431a237d1d5,blue,mid,32a441dd-5706-4c5c-a13b-e7eae2c6fb0f,cbe4505b-126e-4123-abfa-23f3d5758e15,817531bf-38ca-45d7-9d86-5d0aa8031edf,1,9,1,7,2,0,0,0,0,2.649570833,NULL,0,0,239,32.40000153,20,4.400000095,0.2626367689,14,6424.767624,356.9315347,838.7412007,0,0,15426,5691,30,21,11,52.49571991,0.2805972222,NULL
5b7f5284-c82b-44f3-beb2-ce32f0ad7138,68813131-ef87-46e7-8b8a-43158021dc58,7f1ba6c4-22d5-4c77-b129-7ee50a5632a1,5,2,cefcef15-f3de-4a45-a430-6e2ffe1c6c77,blue,bot,60d42849-beb1-4f64-83f0-6113bd4497df,cbe4505b-126e-4123-abfa-23f3d5758e15,c91a91b9-87bb-4832-95f4-cad01bb8eb8c,1,5,5,8,0,0,0,0,1,5.947275,5.951954167,0,0,241,23.99999809,23.99999809,0,0.2249918963,12,7316.58075,406.4767083,569.6251405,0,0,14809,6008,733,16,11,52.69430161,0.2333833333,NULL
